銀行コード,銀行名（漢字）,銀行名（カタカナ）,支店コード,支店名（漢字）,支店名（カタカナ）
0573,香川,カガワ,120,浅野,アサノ
0573,香川,カガワ,123,潟元,カタモト
0573,香川,カガワ,125,円座,エンザ
0573,香川,カガワ,126,鶴市出張所,ツルイチ
0573,香川,カガワ,128,空港口,クウコウグチ
0573,香川,カガワ,129,宮脇町出張所,ミヤワキチヨウ
0573,香川,カガワ,130,源平通出張所,ゲンペイドオリ
0573,香川,カガワ,131,福岡町,フクオカチヨウ
0573,香川,カガワ,132,伏石,フセイシ
0573,香川,カガワ,133,川島,カワシマ
0573,香川,カガワ,135,県庁,ケンチヨウ
0573,香川,カガワ,201,三本松,サンボンマツ
0573,香川,カガワ,202,津田,ツダ
0573,香川,カガワ,203,志度,シド
0573,香川,カガワ,204,長尾,ナガオ
0573,香川,カガワ,205,滝宮,タキノミヤ
0573,香川,カガワ,206,小豆島,シヨウドシマ
0573,香川,カガワ,207,内海,ウチノミ
0573,香川,カガワ,208,白鳥,シロトリ
0573,香川,カガワ,209,三木,ミキ
0573,香川,カガワ,301,坂出,サカイデ
0573,香川,カガワ,302,宇多津,ウタヅ
0573,香川,カガワ,303,丸亀,マルガメ
0573,香川,カガワ,304,多度津,タドツ
0573,香川,カガワ,305,善通寺,ゼンツウジ
0573,香川,カガワ,306,琴平,コトヒラ
0573,香川,カガワ,307,詫間,タクマ
0573,香川,カガワ,309,観音寺,カンオンジ
0573,香川,カガワ,310,飯山,ハンザン
0573,香川,カガワ,311,丸亀西,マルガメニシ
0573,香川,カガワ,312,郡家,グンゲ
0573,香川,カガワ,313,高瀬,タカセ
0573,香川,カガワ,314,南出張所,ミナミ
0573,香川,カガワ,315,坂出東,サカイデヒガシ
0573,香川,カガワ,316,満濃,マンノウ
0573,香川,カガワ,317,観音寺東,カンオンジヒガシ
0573,香川,カガワ,319,土器町出張所,ドキチヨウ
0573,香川,カガワ,320,綾歌,アヤウタ
0573,香川,カガワ,401,川之江,カワノエ
0573,香川,カガワ,402,三島,ミシマ
0573,香川,カガワ,403,新居浜,ニイハマ
0573,香川,カガワ,404,西条,サイジヨウ
0573,香川,カガワ,406,今治,イマバリ
0573,香川,カガワ,501,松山,マツヤマ
0573,香川,カガワ,502,松山西,マツヤマニシ
0573,香川,カガワ,504,大洲,オオズ
0573,香川,カガワ,505,八幡浜,ヤワタハマ
0573,香川,カガワ,506,宇和島,ウワジマ
0573,香川,カガワ,507,岩松,イワマツ
0573,香川,カガワ,601,徳島,トクシマ
0573,香川,カガワ,603,鳴門,ナルト
0573,香川,カガワ,701,高知,コウチ
0573,香川,カガワ,801,岡山,オカヤマ
0573,香川,カガワ,802,琴浦,コトウラ
0573,香川,カガワ,803,玉野,タマノ
0573,香川,カガワ,804,倉敷,クラシキ
0573,香川,カガワ,805,岡山南,オカヤマミナミ
0573,香川,カガワ,806,今村,イマムラ
0573,香川,カガワ,807,福山,フクヤマ
0573,香川,カガワ,808,倉敷小溝,クラシキコミゾ
0573,香川,カガワ,809,平井,ヒライ
0573,香川,カガワ,901,大阪,オオサカ
0573,香川,カガワ,902,弁天町,ベンテンチヨウ
0573,香川,カガワ,903,大阪北,オオサカキタ
0573,香川,カガワ,904,大阪南,オオサカミナミ
0573,香川,カガワ,905,大阪城東,オオサカジヨウトウ
0573,香川,カガワ,911,東京,トウキヨウ
0573,香川,カガワ,912,深川,フカガワ
0573,香川,カガワ,913,新宿,シンジユク
0573,香川,カガワ,914,品川,シナガワ
0573,香川,カガワ,931,セルフうどん,セルフウドン
0576,愛媛,エヒメ,001,本店営業部,ホンテン
0576,愛媛,エヒメ,002,末広町,スエヒロマチ
0576,愛媛,エヒメ,003,大街道,オオカイドウ
0576,愛媛,エヒメ,004,道後,ドウゴ
0576,愛媛,エヒメ,005,本町,ホンマチ
0576,愛媛,エヒメ,006,三津浜,ミツハマ
0576,愛媛,エヒメ,007,郡中,グンチユウ
0576,愛媛,エヒメ,008,久万,クマ
0576,愛媛,エヒメ,009,北条,ホウジヨウ
0576,愛媛,エヒメ,010,立花,タチバナ
0576,愛媛,エヒメ,011,久米,クメ
0576,愛媛,エヒメ,012,余戸,ヨウゴ
0576,愛媛,エヒメ,013,鴨川,カモガワ
0576,愛媛,エヒメ,014,中央通,チユウオウドオリ
0576,愛媛,エヒメ,015,松山中央市場出張所,マツヤマチユウオウイチバ
0576,愛媛,エヒメ,016,重信,シゲノブ
0576,愛媛,エヒメ,017,古川,フルカワ
0576,愛媛,エヒメ,018,桑原,クワバラ
0576,愛媛,エヒメ,019,県庁,ケンチヨウ
0576,愛媛,エヒメ,020,森松,モリマツ
0576,愛媛,エヒメ,021,川之江,カワノエ
0576,愛媛,エヒメ,022,三島,ミシマ
0576,愛媛,エヒメ,023,新居浜,ニイハマ
0576,愛媛,エヒメ,024,泉川,イズミガワ
0576,愛媛,エヒメ,025,西条,サイジヨウ
0576,愛媛,エヒメ,026,氷見,ヒミ
0576,愛媛,エヒメ,027,壬生川,ニユウガワ
0576,愛媛,エヒメ,028,丹原,タンバラ
0576,愛媛,エヒメ,029,今治,イマバリ
0576,愛媛,エヒメ,030,旭町,アサヒマチ
0576,愛媛,エヒメ,031,波止浜,ハシハマ
0576,愛媛,エヒメ,032,伯方,ハカタ
0576,愛媛,エヒメ,033,弓削,ユゲ
0576,愛媛,エヒメ,034,菊間,キクマ
0576,愛媛,エヒメ,035,吉海,ヨシウミ
0576,愛媛,エヒメ,036,新居浜東,ニイハマヒガシ
0576,愛媛,エヒメ,037,中萩,ナカハギ
0576,愛媛,エヒメ,038,今治東,イマバリヒガシ
0576,愛媛,エヒメ,039,日高,ヒダカ
0576,愛媛,エヒメ,040,飯岡,イイオカ
0576,愛媛,エヒメ,041,長浜,ナガハマ
0576,愛媛,エヒメ,042,内子,ウチコ
0576,愛媛,エヒメ,043,大洲,オオズ
0576,愛媛,エヒメ,044,八幡浜,ヤワタハマ
0576,愛媛,エヒメ,045,三瓶,ミカメ
0576,愛媛,エヒメ,046,卯之町,ウノマチ
0576,愛媛,エヒメ,047,野村,ノムラ
0576,愛媛,エヒメ,048,吉田,ヨシダ
0576,愛媛,エヒメ,049,宇和島,ウワジマ
0576,愛媛,エヒメ,050,近永,チカナガ
0576,愛媛,エヒメ,051,しろかわ,シロカワ
0576,愛媛,エヒメ,052,城辺,ジヨウヘン
0576,愛媛,エヒメ,053,宇和島南,ウワジマミナミ
0576,愛媛,エヒメ,054,川之石,カワノイシ
0576,愛媛,エヒメ,055,岩松,イワマツ
0576,愛媛,エヒメ,056,松山市役所,マツヤマシヤクシヨ
0576,愛媛,エヒメ,057,松山水産市場出張所,マツヤマスイサンイチバ
0576,愛媛,エヒメ,058,空港通,クウコウドオリ
0576,愛媛,エヒメ,059,石井,イシイ
0576,愛媛,エヒメ,060,県立中央病院出張所,ケンリツチユウオウビヨウイン
0576,愛媛,エヒメ,061,高知,コウチ
0576,愛媛,エヒメ,062,上町,カミマチ
0576,愛媛,エヒメ,063,山田,ヤマダ
0576,愛媛,エヒメ,064,高岡,タカオカ
0576,愛媛,エヒメ,065,須崎,スサキ
0576,愛媛,エヒメ,066,中村,ナカムラ
0576,愛媛,エヒメ,067,姫原,ヒメバラ
0576,愛媛,エヒメ,068,宿毛,スクモ
0576,愛媛,エヒメ,069,松前,マサキ
0576,愛媛,エヒメ,070,桜井,サクライ
0576,愛媛,エヒメ,071,高松,タカマツ
0576,愛媛,エヒメ,072,坂出,サカイデ
0576,愛媛,エヒメ,073,丸亀,マルガメ
0576,愛媛,エヒメ,074,観音寺,カンオンジ
0576,愛媛,エヒメ,075,川内,カワウチ
0576,愛媛,エヒメ,077,土居,ドイ
0576,愛媛,エヒメ,078,宇和島新町出張所,ウワジマシンマチ
0576,愛媛,エヒメ,079,味生,ミブ
0576,愛媛,エヒメ,080,松末,マツスエ
0576,愛媛,エヒメ,081,徳島,トクシマ
0576,愛媛,エヒメ,082,東京,トウキヨウ
0576,愛媛,エヒメ,083,雄郡,ユウグン
0576,愛媛,エヒメ,085,見奈良,ミナラ
0576,愛媛,エヒメ,086,大分,オオイタ
0576,愛媛,エヒメ,087,湯築,ユヅキ
0576,愛媛,エヒメ,088,松山駅前,マツヤマエキマエ
0576,愛媛,エヒメ,089,三津浜東,ミツハマヒガシ
0576,愛媛,エヒメ,090,福山,フクヤマ
0576,愛媛,エヒメ,091,広島,ヒロシマ
0576,愛媛,エヒメ,092,尾道,オノミチ
0576,愛媛,エヒメ,093,岡山,オカヤマ
0576,愛媛,エヒメ,094,大阪,オオサカ
0576,愛媛,エヒメ,095,新大阪,シンオオサカ
0576,愛媛,エヒメ,096,金生,キンセイ
0576,愛媛,エヒメ,097,中之庄,ナカノシヨウ
0576,愛媛,エヒメ,103,ボーチェ重信出張所,ボ－チエシゲノブ
0576,愛媛,エヒメ,104,ローンセンター松山出張所,ロ－ンセンタ－マツヤマ
0576,愛媛,エヒメ,105,ボーチェ松前出張所,ボ－チエマサキ
0576,愛媛,エヒメ,110,ＨａｎｄｙＢａｎｋ,ハンデイバンク
0576,愛媛,エヒメ,111,砥部,トベ
0576,愛媛,エヒメ,112,来住,キシ
0576,愛媛,エヒメ,114,角野,スミノ
0576,愛媛,エヒメ,115,ときわ,トキワ
0576,愛媛,エヒメ,116,はなみずき,ハナミズキ
0576,愛媛,エヒメ,117,川東,カワヒガシ
0576,愛媛,エヒメ,118,四国八十八カ所,シコクハチジユウハチカシヨ
0576,愛媛,エヒメ,119,ＡＴＭ統括,エイテイエムトウカツ
0578,高知,コウチ,001,本店営業部,ホンテン
0578,高知,コウチ,002,東,ヒガシ
0578,高知,コウチ,003,西,ニシ
0578,高知,コウチ,004,南,ミナミ
0578,高知,コウチ,005,北,キタ
0578,高知,コウチ,006,本町,ホンマチ
0578,高知,コウチ,007,ちより街,チヨリマチ
0578,高知,コウチ,008,中央市場,チユウオウイチバ
0578,高知,コウチ,009,朝倉,アサクラ
0578,高知,コウチ,010,長浜,ナガハマ
0578,高知,コウチ,013,室戸,ムロト
0578,高知,コウチ,014,吉良川,キラガワ
0578,高知,コウチ,016,安芸,アキ
0578,高知,コウチ,017,赤岡,アカオカ
0578,高知,コウチ,019,山田,ヤマダ
0578,高知,コウチ,020,後免,ゴメン
0578,高知,コウチ,021,豊永,トヨナガ
0578,高知,コウチ,023,嶺北,レイホク
0578,高知,コウチ,025,伊野,イノ
0578,高知,コウチ,027,高岡,タカオカ
0578,高知,コウチ,028,宇佐,ウサ
0578,高知,コウチ,029,佐川,サカワ
0578,高知,コウチ,030,越知,オチ
0578,高知,コウチ,031,池川,イケガワ
0578,高知,コウチ,032,須崎,スサキ
0578,高知,コウチ,033,梼原,ユスハラ
0578,高知,コウチ,034,窪川,クボカワ
0578,高知,コウチ,035,大正,タイシヨウ
0578,高知,コウチ,036,佐賀,サガ
0578,高知,コウチ,037,中村,ナカムラ
0578,高知,コウチ,038,清水,シミズ
0578,高知,コウチ,040,徳島,トクシマ
0578,高知,コウチ,043,阿南,アナン
0578,高知,コウチ,044,池田,イケダ
0578,高知,コウチ,045,城辺,ジヨウヘン
0578,高知,コウチ,046,宇和島,ウワジマ
0578,高知,コウチ,047,八幡浜,ヤワタハマ
0578,高知,コウチ,048,松山,マツヤマ
0578,高知,コウチ,049,今治,イマバリ
0578,高知,コウチ,050,新居浜,ニイハマ
0578,高知,コウチ,051,高松,タカマツ
0578,高知,コウチ,052,大阪,オオサカ
0578,高知,コウチ,053,中芸,チユウゲイ
0578,高知,コウチ,055,岡山,オカヤマ
0578,高知,コウチ,056,万々,ママ
0578,高知,コウチ,057,久万川橋,クマガワバシ
0578,高知,コウチ,058,高須,タカス
0578,高知,コウチ,059,一宮,イツク
0578,高知,コウチ,060,東京,トウキヨウ
0578,高知,コウチ,061,竹島,タケシマ
0578,高知,コウチ,062,帯屋町,オビヤマチ
0578,高知,コウチ,063,旭,アサヒ
0578,高知,コウチ,064,福井,フクイ
0578,高知,コウチ,065,三里,ミサト
0578,高知,コウチ,066,大津,オオツ
0578,高知,コウチ,067,薊野,アゾウノ
0578,高知,コウチ,068,南国,ナンゴク
0578,高知,コウチ,069,朝倉南,アサクラミナミ
0578,高知,コウチ,070,梅田橋,ウメダバシ
0578,高知,コウチ,072,野市,ノイチ
0578,高知,コウチ,073,神田,コウダ
0578,高知,コウチ,075,東久万,ヒガシクマ
0578,高知,コウチ,077,葛島,カヅラシマ
0578,高知,コウチ,078,春野,ハルノ
0578,高知,コウチ,079,須崎東,スサキヒガシ
0578,高知,コウチ,080,御座,ゴザ
0578,高知,コウチ,082,針木,ハリギ
0578,高知,コウチ,083,横浜ニュータウン,ヨコハマニユ－タウン
0578,高知,コウチ,085,十市,トオチ
0578,高知,コウチ,086,宿毛,スクモ
0578,高知,コウチ,089,県庁,ケンチヨウ
0578,高知,コウチ,099,よさこいおきゃく,ヨサコイオキヤク
0582,福岡中央,フクオカチユウオウ,001,本店営業部,ホンテン
0582,福岡中央,フクオカチユウオウ,002,渡辺通,ワタナベドオリ
0582,福岡中央,フクオカチユウオウ,003,西新,ニシジン
0582,福岡中央,フクオカチユウオウ,004,博多,ハカタ
0582,福岡中央,フクオカチユウオウ,005,馬出,マイダシ
0582,福岡中央,フクオカチユウオウ,006,雑餉隈,ザツシヨノクマ
0582,福岡中央,フクオカチユウオウ,007,小倉,コクラ
0582,福岡中央,フクオカチユウオウ,008,門司,モジ
0582,福岡中央,フクオカチユウオウ,009,戸畑,トバタ
0582,福岡中央,フクオカチユウオウ,011,若松,ワカマツ
0582,福岡中央,フクオカチユウオウ,013,飯塚,イイヅカ
0582,福岡中央,フクオカチユウオウ,014,直方,ノオガタ
0582,福岡中央,フクオカチユウオウ,015,田川,タガワ
0582,福岡中央,フクオカチユウオウ,016,野間,ノマ
0582,福岡中央,フクオカチユウオウ,017,行橋,ユクハシ
0582,福岡中央,フクオカチユウオウ,020,久留米,クルメ
0582,福岡中央,フクオカチユウオウ,021,大牟田,オオムタ
0582,福岡中央,フクオカチユウオウ,022,大川,オオカワ
0582,福岡中央,フクオカチユウオウ,023,八女,ヤメ
0582,福岡中央,フクオカチユウオウ,024,甘木,アマギ
0582,福岡中央,フクオカチユウオウ,025,黒崎,クロサキ
0582,福岡中央,フクオカチユウオウ,026,博多駅東,ハカタエキヒガシ
0582,福岡中央,フクオカチユウオウ,027,香椎,カシイ
0582,福岡中央,フクオカチユウオウ,028,大橋,オオハシ
0582,福岡中央,フクオカチユウオウ,029,二日市,フツカイチ
0582,福岡中央,フクオカチユウオウ,030,長尾,ナガオ
0582,福岡中央,フクオカチユウオウ,031,平尾,ヒラオ
0582,福岡中央,フクオカチユウオウ,032,原,ハラ
0582,福岡中央,フクオカチユウオウ,033,七隈,ナナクマ
0582,福岡中央,フクオカチユウオウ,034,自由ケ丘,ジユウガオカ
0582,福岡中央,フクオカチユウオウ,035,須玖,スグ
0582,福岡中央,フクオカチユウオウ,036,新室見,シンムロミ
0582,福岡中央,フクオカチユウオウ,037,桧原,ヒバル
0582,福岡中央,フクオカチユウオウ,038,鶴田,ツルタ
0582,福岡中央,フクオカチユウオウ,039,室見駅前出張所,ムロミエキマエ
0582,福岡中央,フクオカチユウオウ,040,大利,オオリ
0582,福岡中央,フクオカチユウオウ,041,ひまわり台出張所,ヒマワリダイ
0582,福岡中央,フクオカチユウオウ,042,筑紫通,チクシドオリ
0582,福岡中央,フクオカチユウオウ,043,久留米合川,クルメアイカワ
0582,福岡中央,フクオカチユウオウ,045,前原,マエバル
0582,福岡中央,フクオカチユウオウ,046,志免,シメ
0583,佐賀共栄,サガキヨウエイ,001,本店営業部,ホンテン
0583,佐賀共栄,サガキヨウエイ,003,神野,コウノ
0583,佐賀共栄,サガキヨウエイ,004,佐賀西,サガニシ
0583,佐賀共栄,サガキヨウエイ,006,川副,カワソエ
0583,佐賀共栄,サガキヨウエイ,007,唐津,カラツ
0583,佐賀共栄,サガキヨウエイ,008,多久,タク
0583,佐賀共栄,サガキヨウエイ,009,小城,オギ
